mr,nl.utterance,informativeness,naturalness,phrasing,attr.count,batch,mr.id,min.length,near,reqs,reqs2,utterance.length,no.Of.Sentences,len.Ratio,coll.channel,coll.country,coll.region,col.city,col.inform,col.natur,col.phrasing,eval.inform,eval.natur,eval.phrasing,sem.coverage,norm.sem.coverage,sem.coverage.factor,coll.task.duration
"name[The Golden Curry], familyFriendly[yes], near[The Six Bells].","The Golden Curry is located near The Six Bells, and is very family friendly.",3,4,6,3,txt,9,35,The Six Bells,The Golden Curry,The Six Bells,76,1,2.1714,prodege,USA,MN,Anoka,bad,bad,bad,average,good,good,1,6,good,360
"name[The Wrestlers], familyFriendly[yes], customerRating[low].",The Wrestlers is a family diner in which wrestlers wrestles on the stage.,6,5,5,3,pic,11,32,,The Wrestlers,NA,73,1,2.2813,tremorgames,USA,CA,Saratoga,good,good,good,good,good,good,0.33,2,bad,300
"name[The Wrestlers], familyFriendly[yes], customerRating[low].",The Wrestlers have a very influential part to little kids who want to be champion wrestlers when they grow up.,5,4,5,3,pic,11,32,,The Wrestlers,NA,110,1,3.4375,tremorgames,USA,CA,Saratoga,average,bad,average,good,good,good,0.33,2,bad,300
"name[The Wrestlers], familyFriendly[yes], customerRating[low].",The Wrestlers are the top notch one star rated restaurant.,4,5,4,3,pic,11,32,,The Wrestlers,NA,58,1,1.8125,tremorgames,USA,CA,Saratoga,bad,average,bad,good,good,good,0.33,2,bad,300
"name[The Wrestlers], familyFriendly[yes], customerRating[low].",The Wrestlers is  low rated and family friendly.,2,6,5,3,txt,11,32,,The Wrestlers,NA,48,1,1.5,instagc,GBR,L2,Rochdale,bad,bad,bad,bad,good,good,1,6,good,120
"name[The Wrestlers], familyFriendly[yes], customerRating[low].",The Wrestlers is a family friendly restaurant in the low price range.,4,5,4,3,txt,11,32,,The Wrestlers,NA,69,1,2.1563,neodev,CAN,ON,Brampton,good,good,good,good,good,good,1,6,good,780
"name[The Wrestlers], familyFriendly[yes], customerRating[low].",The Wrestlers is a family friendly establishment that has a low customer rating.,6,3,5,3,txt,11,32,,The Wrestlers,NA,80,1,2.5,inboxpounds,GBR,E6,Swindon,good,good,average,good,average,good,1,6,good,600
"name[The Wrestlers], familyFriendly[yes], customerRating[low].",A low rated venue which is also family friendly is The Wrestlers.,6,6,6,3,txt,11,32,,The Wrestlers,NA,65,1,2.0313,instagc,GBR,L2,Rochdale,good,good,good,good,good,good,1,6,good,120
"name[The Wrestlers], familyFriendly[yes], customerRating[low].",The Wrestlers is an inexpensive restaurant that is family friendly.,6,6,5,3,txt,11,32,,The Wrestlers,NA,67,1,2.0938,neodev,CAN,ON,Brampton,average,average,average,good,good,good,0.67,4,good,780
"name[The Wrestlers], familyFriendly[yes], customerRating[low].","If you are looking for a family friendly establishment then The Wrestlers would  suit your needs. However, The Wrestlers does have a low customer rating.",5,5,5,3,txt,11,32,,The Wrestlers,NA,153,2,4.7813,inboxpounds,GBR,E6,Swindon,average,average,good,good,good,good,1,6,good,600
"name[The Wrestlers], familyFriendly[yes], customerRating[low].",The Wrestlers is a family friendly place with a low rating.,3,3,3,3,txt,11,32,,The Wrestlers,NA,59,1,1.8438,instagc,GBR,L2,Rochdale,average,average,average,average,average,average,1,6,good,120
"name[The Wrestlers], familyFriendly[yes], customerRating[low].",The Wrestlers is an inexpensive family friendly restaurant.,6,5,6,3,txt,11,32,,The Wrestlers,NA,59,1,1.8438,neodev,CAN,ON,Brampton,bad,bad,bad,good,good,good,0.67,4,good,780
"name[The Wrestlers], familyFriendly[yes], customerRating[low].","The Wrestlers is a low-rated, family friendly establishment.",5,5,5,3,txt,11,32,,The Wrestlers,NA,60,1,1.875,inboxpounds,GBR,E6,Swindon,bad,bad,bad,good,good,good,1,6,good,600
"name[Browns Cambridge], priceRange[cheap], customerRating[low].","Browns Cambridge is a one star, low cost restaurant.",5,5,5,3,pic,15,33,,Browns Cambridge,NA,52,1,1.5758,inboxpounds,GBR,K1,Oldham,good,average,average,good,good,good,0.67,4,good,180
"name[Browns Cambridge], priceRange[cheap], customerRating[low].",Browns Cambridge is a restaurant.,5,4,5,3,pic,15,33,,Browns Cambridge,NA,33,1,1,inboxpounds,GBR,,,good,good,good,good,good,good,0.33,2,bad,1140
"name[Browns Cambridge], priceRange[cheap], customerRating[low].",For a low cost restaurant go to Browns Cambridge.,4,3,3,3,pic,15,33,,Browns Cambridge,NA,49,1,1.4848,inboxpounds,GBR,K1,Oldham,bad,bad,bad,good,average,average,0.67,4,good,180
"name[Browns Cambridge], priceRange[cheap], customerRating[low].",Browns Cambridge is in a quiet location.,4,6,6,3,pic,15,33,,Browns Cambridge,NA,40,1,1.2121,inboxpounds,GBR,,,average,average,average,good,good,good,0.33,2,bad,1140
"name[Browns Cambridge], priceRange[cheap], customerRating[low].",For a good low cost meal go to Browns Cambridge.,4,6,6,3,pic,15,33,,Browns Cambridge,NA,48,1,1.4545,inboxpounds,GBR,K1,Oldham,average,good,good,good,good,good,0.67,4,good,180
"name[Browns Cambridge], priceRange[cheap], customerRating[low].",Browns Cambridge restaurant is low cost.,4,4,4,3,pic,15,33,,Browns Cambridge,NA,40,1,1.2121,inboxpounds,GBR,,,bad,bad,bad,good,good,good,0.67,4,good,1140
"name[Browns Cambridge], priceRange[cheap], customerRating[low].",Browns Cambridge is a cheap restaurant with low customer ratings.,5,5,5,3,txt,15,33,,Browns Cambridge,NA,65,1,1.9697,prodege,GBR,H9,London,good,good,good,good,good,good,1,6,good,60
"name[Browns Cambridge], priceRange[cheap], customerRating[low].","Browns Cambridge is cheap, but has a low customer rating.",3,2,2,3,txt,15,33,,Browns Cambridge,NA,57,1,1.7273,prodege,GBR,N5,Sudbury,average,good,average,average,bad,bad,1,6,good,240
"name[Browns Cambridge], priceRange[cheap], customerRating[low].",The Browns Cambridge is a cheap and low rated place.,2,1,3,3,txt,15,33,,Browns Cambridge,NA,52,1,1.5758,neodev,CAN,ON,Concord,good,good,good,bad,bad,average,1,6,good,240
"name[Browns Cambridge], priceRange[cheap], customerRating[low].",Customers have rated the cheap restaurant Browns Cambridge low.,2,5,6,3,txt,15,33,,Browns Cambridge,NA,63,1,1.9091,prodege,GBR,H9,London,average,average,average,bad,good,good,1,6,good,60
"name[Browns Cambridge], priceRange[cheap], customerRating[low].","Browns Cambridge has a low customer rating, but it is cheap.",6,6,6,3,txt,15,33,,Browns Cambridge,NA,60,1,1.8182,prodege,GBR,N5,Sudbury,bad,bad,bad,good,good,good,1,6,good,240
"name[Browns Cambridge], priceRange[cheap], customerRating[low].",The Browns Cambridge is an inexpensive low rated place.,4,4,4,3,txt,15,33,,Browns Cambridge,NA,55,1,1.6667,neodev,CAN,ON,Concord,average,average,average,good,good,good,0.67,4,good,240
"name[Browns Cambridge], priceRange[cheap], customerRating[low].",For a cheap restaurant with low customer ratings there is Browns Cambridge.,5,4,3,3,txt,15,33,,Browns Cambridge,NA,75,1,2.2727,prodege,GBR,H9,London,bad,bad,bad,good,good,average,1,6,good,60
"name[Browns Cambridge], priceRange[cheap], customerRating[low].","Browns Cambridge offers competitive prices, but isn't rated highly by customers.",3,6,6,3,txt,15,33,,Browns Cambridge,NA,80,1,2.4242,prodege,GBR,N5,Sudbury,good,average,good,average,good,good,0.33,2,bad,240
"name[Browns Cambridge], priceRange[cheap], customerRating[low].",There is a cheap low rated place called The Browns Cambridge.,2,5,5,3,txt,15,33,,Browns Cambridge,NA,61,1,1.8485,neodev,CAN,ON,Concord,bad,bad,bad,bad,good,good,1,6,good,240
"name[The Rice Boat], food[Japanese], area[riverside].","The Rice Boat is a restaurant serving Japanese cuisine, located near the city centre.",5,4,4,3,pic,17,23,,The Rice Boat,NA,85,1,3.6957,prodege,CAN,MB,Winnipeg,good,average,average,good,good,good,0.67,4,good,300
"name[The Rice Boat], food[Japanese], area[riverside].",The Rice Boat is a sushi restaurant located near the river.,5,5,5,3,pic,17,23,,The Rice Boat,NA,59,1,2.5652,elite,CAN,NB,Fredericton,good,good,good,good,good,good,0.33,2,bad,60
"name[The Rice Boat], food[Japanese], area[riverside].",The Rice Boat is a Japanese restaurant located near the city centre.,5,5,6,3,pic,17,23,,The Rice Boat,NA,68,1,2.9565,prodege,CAN,MB,Winnipeg,average,,good,good,good,good,0.67,4,good,300
"name[The Rice Boat], food[Japanese], area[riverside].","Located near the river, The Rice Boat serves sushi.",6,5,6,3,pic,17,23,,The Rice Boat,NA,51,1,2.2174,elite,CAN,NB,Fredericton,average,average,average,good,good,good,0.33,2,bad,60
"name[The Rice Boat], food[Japanese], area[riverside].","The restaurant, The Rice Boat, serves Japanese food near the city centre.",6,6,6,3,pic,17,23,,The Rice Boat,NA,73,1,3.1739,prodege,CAN,MB,Winnipeg,bad,,bad,good,good,good,0.67,4,good,300
"name[The Rice Boat], food[Japanese], area[riverside].","The Rice Boat, near the river, is a sushi restaurant.",4,3,3,3,pic,17,23,,The Rice Boat,NA,53,1,2.3043,elite,CAN,NB,Fredericton,bad,bad,bad,good,average,average,0.33,2,bad,60
"name[The Rice Boat], food[Japanese], area[riverside].",The Rice Boat is a Japanese riverside restaurant.,6,6,5,3,txt,17,23,,The Rice Boat,NA,49,1,2.1304,gifthunterclub,GBR,K3,Peterborough,good,average,average,good,good,good,1,6,good,300
"name[The Rice Boat], food[Japanese], area[riverside].","At the riverside, you can get Japanese food at The Rice Boat.",4,5,5,3,txt,17,23,,The Rice Boat,NA,61,1,2.6522,neodev,GBR,F8,Ware,average,average,average,good,good,good,1,6,good,120
"name[The Rice Boat], food[Japanese], area[riverside].",The Rice Boat has Japanese food within the Riverside area.,5,6,6,3,txt,17,23,,The Rice Boat,NA,58,1,2.5217,prodege,GBR,U8,Edinburgh,bad,bad,bad,good,good,good,1,6,good,300
"name[The Rice Boat], food[Japanese], area[riverside].",There is a Japanese restaurant in Riverside called The Rice Boat.,4,4,3,3,txt,17,23,,The Rice Boat,NA,65,1,2.8261,gifthunterclub,GBR,K3,Peterborough,average,good,bad,good,good,average,1,6,good,300
"name[The Rice Boat], food[Japanese], area[riverside].","The Rice Boat offers Japanese food, and is at the riverside.",4,3,4,3,txt,17,23,,The Rice Boat,NA,60,1,2.6087,neodev,GBR,F8,Ware,bad,bad,bad,good,average,good,1,6,good,120
"name[The Rice Boat], food[Japanese], area[riverside].",Japanese food is available in the Riverside area at The Rice Boat.,4,3,3,3,txt,17,23,,The Rice Boat,NA,66,1,2.8696,prodege,GBR,U8,Edinburgh,average,average,average,good,average,average,1,6,good,300
"name[The Rice Boat], food[Japanese], area[riverside].","In Riverside, there is a Japanese restaurant called The Rice Boat.",6,6,6,3,txt,17,23,,The Rice Boat,NA,66,1,2.8696,gifthunterclub,GBR,K3,Peterborough,bad,bad,good,good,good,good,1,6,good,300
"name[The Rice Boat], food[Japanese], area[riverside].",Japanese food can be found at The Rice Boat by the riverside.,3,5,3,3,txt,17,23,,The Rice Boat,NA,61,1,2.6522,neodev,GBR,F8,Ware,good,good,good,average,good,average,1,6,good,120
"name[The Rice Boat], food[Japanese], area[riverside].",The Rice Boat has Japanese food and is located within the Riverside area.,5,5,4,3,txt,17,23,,The Rice Boat,NA,73,1,3.1739,prodege,GBR,U8,Edinburgh,good,good,good,good,good,good,1,6,good,300
"name[Bibimbap House], near[Caffe Sicilia], area[riverside].",Caffe Sicilia is located near the river and Bibimbap House.,4,5,5,3,pic,19,29,Caffe Sicilia,Bibimbap House,Caffe Sicilia,59,1,2.0345,prodege,CAN,,,bad,bad,bad,good,good,good,0.67,4,good,540
"name[Bibimbap House], near[Caffe Sicilia], area[riverside].",Bibimbap House is a restaurant that is located near the Caffe Sicilia.,5,4,4,3,pic,19,29,Caffe Sicilia,Bibimbap House,Caffe Sicilia,70,1,2.4138,clixsense,USA,PA,New Castle,average,bad,good,good,good,good,0.67,4,good,600
"name[Bibimbap House], near[Caffe Sicilia], area[riverside].",The Bibimbap House is located near the Caffe Sicilia.,5,4,5,3,pic,19,29,Caffe Sicilia,Bibimbap House,Caffe Sicilia,53,1,1.8276,instagc,USA,OK,Broken Arrow,bad,good,bad,good,good,good,0.67,4,good,180
"name[Bibimbap House], near[Caffe Sicilia], area[riverside].","Located by the river is a restaurant named Bibimbap House, also close by is Caffe Sicilia.",1,3,2,3,pic,19,29,Caffe Sicilia,Bibimbap House,Caffe Sicilia,90,1,3.1034,prodege,CAN,,,average,average,average,bad,average,bad,0.67,4,good,540
"name[Bibimbap House], near[Caffe Sicilia], area[riverside].",Bibimbap House is located North of the Christ's College and East of the Caffe Sicilia.,6,6,6,3,pic,19,29,Caffe Sicilia,Bibimbap House,Caffe Sicilia,86,1,2.9655,clixsense,USA,PA,New Castle,good,good,average,good,good,good,0.67,4,good,600
"name[Bibimbap House], near[Caffe Sicilia], area[riverside].",The Caffe Sicilia has The Bibimbap House located near it.,3,2,5,3,pic,19,29,Caffe Sicilia,Bibimbap House,Caffe Sicilia,57,1,1.9655,instagc,USA,OK,Broken Arrow,average,average,average,average,bad,good,0.67,4,good,180
"name[Bibimbap House], near[Caffe Sicilia], area[riverside].",On the outskirts of the city centre near the river you can find Bibimbap House and Caffe Sicilia.,6,6,6,3,pic,19,29,Caffe Sicilia,Bibimbap House,Caffe Sicilia,97,1,3.3448,prodege,CAN,,,good,good,good,good,good,good,0.67,4,good,540
"name[Bibimbap House], near[Caffe Sicilia], area[riverside].",Bibimbap House is located North of the City centre and East of the Caffe Sicilia.,4,5,4,3,pic,19,29,Caffe Sicilia,Bibimbap House,Caffe Sicilia,81,1,2.7931,clixsense,USA,PA,New Castle,bad,average,bad,good,good,good,0.67,4,good,600
"name[Bibimbap House], near[Caffe Sicilia], area[riverside].",The Caffe Sicilia and The Bibimbap House are located near each other.,4,4,4,3,pic,19,29,Caffe Sicilia,Bibimbap House,Caffe Sicilia,69,1,2.3793,instagc,USA,OK,Broken Arrow,good,bad,good,good,good,good,0.67,4,good,180
"name[Bibimbap House], near[Caffe Sicilia], area[riverside].","Bibimbap House is located on the riverside, near Caffe Sicilia.",2,6,6,3,txt,19,29,Caffe Sicilia,Bibimbap House,Caffe Sicilia,63,1,2.1724,prodege,GBR,N5,Sudbury,good,good,good,bad,good,good,1,6,good,60
"name[Bibimbap House], near[Caffe Sicilia], area[riverside].",Bibimbap House Caffe Sicilia riverside is nice.,5,5,3,3,txt,19,29,Caffe Sicilia,Bibimbap House,Caffe Sicilia,47,1,1.6207,neodev,CAN,ON,Milton,,average,average,good,good,average,1,6,good,60
"name[Bibimbap House], near[Caffe Sicilia], area[riverside].",Bibimbap House is near Caffe Sicilia in the riverside area.,3,6,6,3,txt,19,29,Caffe Sicilia,Bibimbap House,Caffe Sicilia,59,1,2.0345,inboxpounds,GBR,J8,Nottingham,good,good,good,average,good,good,1,6,good,300
"name[Bibimbap House], near[Caffe Sicilia], area[riverside].",Bibimbap House is near Caffe Sicilia in the riverside area.,5,5,5,3,txt,19,29,Caffe Sicilia,Bibimbap House,Caffe Sicilia,59,1,2.0345,inboxpounds,GBR,T7,Forfar,good,average,good,good,good,good,1,6,good,240
"name[Bibimbap House], near[Caffe Sicilia], area[riverside].","Near Caffe Sicilia, there is also Bibimbap House.",6,5,5,3,txt,19,29,Caffe Sicilia,Bibimbap House,Caffe Sicilia,49,1,1.6897,prodege,GBR,N5,Sudbury,bad,bad,bad,good,good,good,0.67,4,good,60
"name[Bibimbap House], near[Caffe Sicilia], area[riverside].",Bibimbap House Caffe Sicilia riverside is nice.,3,2,1,3,txt,19,29,Caffe Sicilia,Bibimbap House,Caffe Sicilia,47,1,1.6207,neodev,CAN,ON,Milton,good,good,good,average,bad,bad,1,6,good,60
"name[Bibimbap House], near[Caffe Sicilia], area[riverside].",Bibimbap House is in the riverside area near Caffe Sicilia.,4,6,6,3,txt,19,29,Caffe Sicilia,Bibimbap House,Caffe Sicilia,59,1,2.0345,inboxpounds,GBR,J8,Nottingham,average,average,average,good,good,good,1,6,good,300
"name[Bibimbap House], near[Caffe Sicilia], area[riverside].",Bibimbap House is in the riverside area near Caffe Sicilia.,5,4,5,3,txt,19,29,Caffe Sicilia,Bibimbap House,Caffe Sicilia,59,1,2.0345,inboxpounds,GBR,T7,Forfar,average,good,average,good,good,good,1,6,good,240
"name[Bibimbap House], near[Caffe Sicilia], area[riverside].","On the riverside, there is Bibimbap House and Caffe Sicilia.",3,5,5,3,txt,19,29,Caffe Sicilia,Bibimbap House,Caffe Sicilia,60,1,2.069,prodege,GBR,N5,Sudbury,average,average,average,average,good,good,1,6,good,60
"name[Bibimbap House], near[Caffe Sicilia], area[riverside].",Bibimbap House Caffe Sicilia riverside is nice.,2,1,1,3,txt,19,29,Caffe Sicilia,Bibimbap House,Caffe Sicilia,47,1,1.6207,neodev,CAN,ON,Milton,,,,bad,bad,bad,1,6,good,60
"name[Bibimbap House], near[Caffe Sicilia], area[riverside].",In the riverside area you will find Bibimbap House near Caffe Sicilia.,4,5,5,3,txt,19,29,Caffe Sicilia,Bibimbap House,Caffe Sicilia,70,1,2.4138,inboxpounds,GBR,J8,Nottingham,bad,bad,bad,good,good,good,1,6,good,300
"name[Bibimbap House], near[Caffe Sicilia], area[riverside].",In the riverside area near Caffe Sicilia is Bibimbap House.,3,3,3,3,txt,19,29,Caffe Sicilia,Bibimbap House,Caffe Sicilia,59,1,2.0345,inboxpounds,GBR,T7,Forfar,bad,bad,bad,average,average,average,1,6,good,240
"name[Midsummer House], near[The Bakers], customerRating[low].",Midsummer House is next to The Bakers. It is a 1  star venue.,6,5,4,3,pic,20,31,The Bakers,Midsummer House,The Bakers,61,2,1.9677,elite,GBR,N7,Guildford,good,good,good,good,good,good,0.67,4,good,120
"name[Midsummer House], near[The Bakers], customerRating[low].","Midsummer House is located centrally, close to The Bakers.",4,6,6,3,pic,20,31,The Bakers,Midsummer House,The Bakers,58,1,1.871,prodege,GBR,F2,Waterlooville,average,good,average,good,good,good,0.67,4,good,240
"name[Midsummer House], near[The Bakers], customerRating[low].",The 1 star  venue Midsummer House is next to The Bakers.,5,5,4,3,pic,20,31,The Bakers,Midsummer House,The Bakers,56,1,1.8065,elite,GBR,N7,Guildford,average,average,average,good,good,good,0.67,4,good,120
"name[Midsummer House], near[The Bakers], customerRating[low].","Just off Trumpington St, Midsummer House and nearby The Bakers are great tourist spots.",5,5,6,3,pic,20,31,The Bakers,Midsummer House,The Bakers,87,1,2.8065,prodege,GBR,F2,Waterlooville,good,average,bad,good,good,good,0.67,4,good,240
"name[Midsummer House], near[The Bakers], customerRating[low].","There is a 1 star  venue, Midsummer House next to The Bakers.",3,3,3,3,pic,20,31,The Bakers,Midsummer House,The Bakers,61,1,1.9677,elite,GBR,N7,Guildford,bad,bad,bad,average,average,average,0.67,4,good,120
"name[Midsummer House], near[The Bakers], customerRating[low].","If Midsummer House is not your thing, nearby The Bakers offers great products.",6,5,6,3,pic,20,31,The Bakers,Midsummer House,The Bakers,78,1,2.5161,prodege,GBR,F2,Waterlooville,bad,bad,good,good,good,good,0.67,4,good,240
